Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Date,Total Entries,Total Exits
2021,11,17,64.0,40.0,0.0,0.0,0.0,2021-11-17,180584,178477
2021,11,18,74.0,48.0,0.06,0.0,0.0,2021-11-18,186234,184152
2021,11,19,49.0,37.0,0.0,0.0,0.0,2021-11-19,179308,176982
2021,11,20,49.0,33.0,0.0,0.0,0.0,2021-11-20,125704,123701
2021,11,21,53.0,38.0,0.01,0.0,0.0,2021-11-21,84717,83223
2021,11,22,55.0,37.0,0.06,0.0,0.0,2021-11-22,166089,163474
2021,11,23,45.0,32.0,0.0,0.0,0.0,2021-11-23,165954,162709
2021,11,24,50.0,30.0,0.0,0.0,0.0,2021-11-24,149316,146356
2021,11,26,49.0,36.0,0.1,0.0,0.0,2021-11-26,115512,112307
2021,11,27,45.0,34.0,0.0,0.0,0.0,2021-11-27,96167,94516
2021,11,28,57.0,37.0,0.0,0.0,0.0,2021-11-28,78170,77005
2021,11,29,50.0,34.0,0.0,0.0,0.0,2021-11-29,151496,146511
2021,11,30,50.0,34.0,0.001,0.0,0.0,2021-11-30,167507,164623
2021,12,1,57.0,32.0,0.001,0.0,0.0,2021-12-01,181586,177477
2021,12,2,65.0,44.0,0.0,0.0,0.0,2021-12-02,190286,186745
2021,12,3,62.0,43.0,0.0,0.0,0.0,2021-12-03,187572,182822
2021,12,4,60.0,41.0,0.0,0.0,0.0,2021-12-04,146578,144260
2021,12,5,53.0,37.0,0.0,0.0,0.0,2021-12-05,84376,82785
2021,12,6,70.0,43.0,0.0,0.0,0.0,2021-12-06,165460,162440
2021,12,7,45.0,34.0,0.0,0.0,0.0,2021-12-07,175191,171166
2021,12,8,45.0,37.0,0.001,0.0,0.0,2021-12-08,175845,171899
2021,12,9,44.0,31.0,0.0,0.0,0.0,2021-12-09,180240,176663
2021,12,10,55.0,39.0,0.01,0.0,0.0,2021-12-10,193997,189912
2021,12,11,70.0,48.0,0.16,0.0,0.0,2021-12-11,133588,131357
2021,12,12,51.0,37.0,0.0,0.0,0.0,2021-12-12,96568,95400
2021,12,13,52.0,32.0,0.0,0.0,0.0,2021-12-13,160110,157620
2021,12,14,60.0,35.0,0.0,0.0,0.0,2021-12-14,180368,177420
2021,12,15,59.0,35.0,0.0,0.0,0.0,2021-12-15,179663,177645
2021,12,16,67.0,46.0,0.0,0.0,0.0,2021-12-16,180208,177332
2021,12,17,65.0,54.0,0.001,0.0,0.0,2021-12-17,170614,167279
2021,12,18,56.0,50.0,0.001,0.0,0.0,2021-12-18,126838,124945
2021,12,19,58.0,33.0,0.001,0.0,0.0,2021-12-19,86878,85817
2021,12,20,41.0,28.0,0.0,0.0,0.0,2021-12-20,137841,135271
2021,12,21,43.0,30.0,0.07,0.0,0.0,2021-12-21,134086,132292
2021,12,22,51.0,33.0,0.02,0.0,0.0,2021-12-22,126916,124567
2021,12,23,42.0,28.0,0.0,0.0,0.0,2021-12-23,116635,114071
2021,12,25,68.0,48.0,0.07,0.0,0.0,2021-12-25,29364,28766
2021,12,26,62.0,43.0,0.0,0.0,0.0,2021-12-26,65967,64787
2021,12,27,45.0,39.0,0.001,0.0,0.0,2021-12-27,101711,99770
2021,12,28,58.0,40.0,0.001,0.0,0.0,2021-12-28,117475,114865
2021,12,29,55.0,47.0,0.12,0.0,0.0,2021-12-29,122354,119294
2021,12,30,54.0,47.0,0.15,0.0,0.0,2021-12-30,116508,114594
2022,1,1,66.0,53.0,0.44,0.0,0.0,2022-01-01,52101,51407
2022,1,2,63.0,46.0,0.13,0.0,0.0,2022-01-02,65725,64756
2022,1,3,46.0,25.0,0.99,6.9,0.001,2022-01-03,65788,63855
2022,1,4,34.0,23.0,0.0,0.0,7.1,2022-01-04,96351,94140
2022,1,5,41.0,27.0,0.0,0.0,3.9,2022-01-05,113658,111454
2022,1,6,44.0,36.0,0.0,0.0,2.0,2022-01-06,117337,115255
2022,1,7,36.0,25.0,0.19,2.6,3.1,2022-01-07,83581,81966
2022,1,8,33.0,22.0,0.0,0.0,1.2,2022-01-08,76532,75377
2022,1,9,47.0,30.0,0.58,0.0,0.001,2022-01-09,49317,48421
2022,1,10,44.0,28.0,0.0,0.0,0.0,2022-01-10,126195,124215
2022,1,11,30.0,22.0,0.0,0.0,0.0,2022-01-11,122653,120576
2022,1,12,47.0,23.0,0.0,0.0,0.0,2022-01-12,128411,126027
2022,1,13,52.0,31.0,0.0,0.0,0.0,2022-01-13,128603,126419
2022,1,14,50.0,34.0,0.0,0.0,0.0,2022-01-14,130404,127728
2022,1,15,34.0,20.0,0.0,0.0,0.0,2022-01-15,87682,86610
2022,1,16,40.0,17.0,0.9,2.6,0.0,2022-01-16,63253,62176
2022,1,18,42.0,30.0,0.0,0.0,0.0,2022-01-18,134764,132946
2022,1,19,55.0,30.0,0.03,0.0,0.0,2022-01-19,140376,141564
2022,1,20,46.0,27.0,0.28,0.001,0.0,2022-01-20,126955,127070
2022,1,21,27.0,19.0,0.0,0.0,0.0,2022-01-21,164310,161402
2022,1,22,34.0,16.0,0.0,0.0,0.0,2022-01-22,108913,107881
2022,1,23,40.0,24.0,0.0,0.0,0.0,2022-01-23,73156,72848
2022,1,24,41.0,31.0,0.001,0.001,0.0,2022-01-24,132981,132084
2022,1,25,51.0,30.0,0.0,0.0,0.0,2022-01-25,140272,139670
2022,1,26,35.0,24.0,0.0,0.0,0.0,2022-01-26,138291,138257
2022,1,27,36.0,20.0,0.0,0.0,0.0,2022-01-27,139314,139444
2022,1,28,41.0,31.0,0.12,0.2,0.0,2022-01-28,134063,132718
2022,1,29,33.0,22.0,0.001,0.001,0.001,2022-01-29,86990,85705
2022,1,30,32.0,18.0,0.0,0.0,0.0,2022-01-30,63057,62149
2022,1,31,39.0,25.0,0.0,0.0,0.0,2022-01-31,134136,131230
2022,2,1,44.0,25.0,0.0,0.0,0.0,2022-02-01,148667,145845
2022,2,2,49.0,29.0,0.0,0.0,0.0,2022-02-02,158179,155565
2022,2,3,57.0,40.0,0.5,0.0,0.0,2022-02-03,150278,147604
2022,2,4,62.0,35.0,1.08,0.0,0.0,2022-02-04,136110,133165
2022,2,5,35.0,26.0,0.0,0.0,0.0,2022-02-05,102911,101164
2022,2,6,39.0,23.0,0.0,0.0,0.0,2022-02-06,68613,67574
2022,2,7,44.0,32.0,0.07,0.0,0.0,2022-02-07,144200,141939
2022,2,8,50.0,31.0,0.0,0.0,0.0,2022-02-08,158647,156404
2022,2,9,54.0,30.0,0.0,0.0,0.0,2022-02-09,161959,158875
2022,2,10,62.0,37.0,0.0,0.0,0.0,2022-02-10,162095,159099
2022,2,11,67.0,33.0,0.0,0.0,0.0,2022-02-11,160070,157234
2022,2,12,62.0,44.0,0.001,0.0,0.0,2022-02-12,115840,113600
2022,2,13,44.0,28.0,0.05,0.001,0.0,2022-02-13,67115,65862
2022,2,14,33.0,25.0,0.001,0.001,0.0,2022-02-14,147567,145342
2022,2,15,39.0,21.0,0.0,0.0,0.0,2022-02-15,155797,153407
2022,2,16,54.0,28.0,0.0,0.0,0.0,2022-02-16,161510,159256
2022,2,17,70.0,47.0,0.001,0.0,0.0,2022-02-17,164582,161304
2022,2,18,68.0,31.0,0.01,0.0,0.0,2022-02-18,160019,157203
2022,2,19,51.0,26.0,0.0,0.0,0.0,2022-02-19,115160,113382
2022,2,20,43.0,23.0,0.0,0.0,0.0,2022-02-20,88293,87150
2022,2,22,66.0,42.0,0.07,0.0,0.0,2022-02-22,157661,155078
2022,2,23,77.0,42.0,0.01,0.0,0.0,2022-02-23,170317,167409
2022,2,24,42.0,33.0,0.35,0.001,0.0,2022-02-24,158982,155557
2022,2,25,59.0,33.0,0.19,0.0,0.0,2022-02-25,159875,157085
2022,2,26,44.0,33.0,0.0,0.0,0.0,2022-02-26,117872,116200
2022,2,27,56.0,35.0,0.0,0.0,0.0,2022-02-27,84994,83756
2022,2,28,51.0,36.0,0.0,0.0,0.0,2022-02-28,165821,163827
2022,3,1,55.0,32.0,0.0,0.0,0.0,2022-03-01,181469,178710
2022,3,2,63.0,40.0,0.0,0.0,0.0,2022-03-02,187389,185040
2022,3,3,57.0,35.0,0.0,0.0,0.0,2022-03-03,189345,187179
2022,3,4,48.0,28.0,0.0,0.0,0.0,2022-03-04,180741,178175
2022,3,5,61.0,36.0,0.0,0.0,0.0,2022-03-05,133496,131464
2022,3,6,78.0,50.0,0.001,0.0,0.0,2022-03-06,94753,93514
2022,3,7,80.0,54.0,0.03,0.0,0.0,2022-03-07,174330,172024
2022,3,8,54.0,44.0,0.0,0.0,0.0,2022-03-08,188219,185795
2022,3,9,47.0,40.0,0.77,0.0,0.0,2022-03-09,177508,175246
2022,3,10,53.0,36.0,0.0,0.0,0.0,2022-03-10,191165,189225
2022,3,11,63.0,38.0,0.0,0.0,0.0,2022-03-11,191898,188862
2022,3,12,50.0,24.0,0.58,0.9,0.0,2022-03-12,97361,95705
2022,3,13,44.0,21.0,0.0,0.0,0.001,2022-03-13,92628,91299
2022,3,14,61.0,32.0,0.0,0.0,0.0,2022-03-14,184868,182702
2022,3,15,71.0,42.0,0.0,0.0,0.0,2022-03-15,219705,217091
2022,3,16,73.0,45.0,0.0,0.0,0.0,2022-03-16,225783,222969
2022,3,17,61.0,50.0,0.86,0.0,0.0,2022-03-17,203939,201916
2022,3,18,74.0,47.0,0.0,0.0,0.0,2022-03-18,217514,213453
2022,3,19,76.0,57.0,0.001,0.0,0.0,2022-03-19,172858,170374
2022,3,20,62.0,50.0,0.001,0.0,0.0,2022-03-20,123754,122400
2022,3,21,71.0,44.0,0.0,0.0,0.0,2022-03-21,202396,200957
2022,3,22,71.0,47.0,0.0,0.0,0.0,2022-03-22,246312,243708
2022,3,23,55.0,49.0,0.49,0.0,0.0,2022-03-23,213430,211309
2022,3,24,57.0,51.0,0.02,0.0,0.0,2022-03-24,221095,218707
2022,3,25,64.0,49.0,0.0,0.0,0.0,2022-03-25,254128,250680
2022,3,26,54.0,41.0,0.001,0.0,0.0,2022-03-26,262505,263472
2022,3,27,46.0,32.0,0.0,0.0,0.0,2022-03-27,140254,139230
2022,3,28,42.0,28.0,0.0,0.0,0.0,2022-03-28,202047,200750
2022,3,29,48.0,25.0,0.0,0.0,0.0,2022-03-29,225174,221465
2022,3,30,60.0,35.0,0.02,0.001,0.0,2022-03-30,229347,227825
2022,3,31,75.0,51.0,0.001,0.0,0.0,2022-03-31,217824,215104
2022,4,1,65.0,46.0,0.21,0.0,0.0,2022-04-01,235911,232917
2022,4,2,58.0,39.0,0.0,0.0,0.0,2022-04-02,207986,205458
2022,4,3,62.0,44.0,0.0,0.0,0.0,2022-04-03,144226,143003
2022,4,4,59.0,39.0,0.0,0.0,0.0,2022-04-04,215627,213208
2022,4,5,56.0,48.0,0.84,0.0,0.0,2022-04-05,225483,223599
2022,4,6,62.0,53.0,0.86,0.0,0.0,2022-04-06,237794,236188
2022,4,7,54.0,48.0,0.68,0.0,0.0,2022-04-07,228859,227145
2022,4,8,65.0,45.0,0.15,0.0,0.0,2022-04-08,243648,241255
2022,4,9,58.0,44.0,0.04,0.0,0.0,2022-04-09,213266,212554
2022,4,10,56.0,41.0,0.0,0.0,0.0,2022-04-10,146042,144770
2022,4,11,67.0,40.0,0.0,0.0,0.0,2022-04-11,206928,204096
2022,4,12,80.0,53.0,0.001,0.0,0.0,2022-04-12,240786,237411
2022,4,13,86.0,56.0,0.0,0.0,0.0,2022-04-13,236605,233573
2022,4,14,84.0,60.0,0.03,0.0,0.0,2022-04-14,224523,222261
2022,4,15,72.0,50.0,0.0,0.0,0.0,2022-04-15,216442,214151
2022,4,16,80.0,59.0,0.001,0.0,0.0,2022-04-16,176589,174913
2022,4,17,59.0,46.0,0.0,0.0,0.0,2022-04-17,102314,101242
2022,4,18,48.0,40.0,0.91,0.0,0.0,2022-04-18,181000,179626
2022,4,19,55.0,40.0,0.001,0.0,0.0,2022-04-19,238687,236453
2022,4,20,62.0,41.0,0.0,0.0,0.0,2022-04-20,247475,244340
2022,4,21,68.0,49.0,0.001,0.0,0.0,2022-04-21,248840,246309
2022,4,22,77.0,52.0,0.0,0.0,0.0,2022-04-22,244921,241671
2022,4,23,78.0,53.0,0.0,0.0,0.0,2022-04-23,177765,175152
2022,4,24,82.0,55.0,0.0,0.0,0.0,2022-04-24,129660,128002
2022,4,25,72.0,54.0,0.0,0.0,0.0,2022-04-25,201293,199601
2022,4,26,74.0,57.0,0.1,0.0,0.0,2022-04-26,231149,233872
2022,4,27,63.0,43.0,0.0,0.0,0.0,2022-04-27,237073,236600
2022,4,28,60.0,39.0,0.0,0.0,0.0,2022-04-28,231124,230299
2022,4,29,67.0,42.0,0.0,0.0,0.0,2022-04-29,215374,212775
2022,4,30,68.0,44.0,0.0,0.0,0.0,2022-04-30,155580,153674
2022,5,1,67.0,53.0,0.13,0.0,0.0,2022-05-01,105444,104173
2022,5,2,79.0,54.0,0.0,0.0,0.0,2022-05-02,208216,205945
2022,5,3,74.0,58.0,0.36,0.0,0.0,2022-05-03,242625,241611
2022,5,4,74.0,57.0,0.52,0.0,0.0,2022-05-04,235645,233904
2022,5,5,69.0,58.0,0.0,0.0,0.0,2022-05-05,236649,234632
2022,5,6,64.0,53.0,1.0,0.0,0.0,2022-05-06,193516,192231
2022,5,7,55.0,47.0,1.29,0.0,0.0,2022-05-07,132759,131173
2022,5,8,58.0,44.0,0.001,0.0,0.0,2022-05-08,95458,94442
2022,5,9,71.0,43.0,0.0,0.0,0.0,2022-05-09,212192,210220
2022,5,10,74.0,49.0,0.0,0.0,0.0,2022-05-10,251591,249625
2022,5,11,75.0,51.0,0.0,0.0,0.0,2022-05-11,253298,250842
2022,5,12,75.0,57.0,0.001,0.0,0.0,2022-05-12,259481,256943
2022,5,13,76.0,63.0,0.14,0.0,0.0,2022-05-13,243075,239957
2022,5,14,71.0,65.0,0.001,0.0,0.0,2022-05-14,182218,179738
2022,5,15,81.0,63.0,0.44,0.0,0.0,2022-05-15,128326,127462
2022,5,16,82.0,64.0,0.27,0.0,0.0,2022-05-16,199606,197862
2022,5,17,84.0,57.0,0.0,0.0,0.0,2022-05-17,245598,243753
2022,5,18,75.0,58.0,0.01,0.0,0.0,2022-05-18,245046,241436
2022,5,19,86.0,61.0,0.03,0.0,0.0,2022-05-19,236778,232574
2022,5,20,89.0,67.0,0.0,0.0,0.0,2022-05-20,217055,214164
2022,5,21,92.0,73.0,0.0,0.0,0.0,2022-05-21,143253,141048
2022,5,22,89.0,69.0,1.5,0.001,0.0,2022-05-22,96780,95794
2022,5,23,75.0,62.0,0.001,0.0,0.0,2022-05-23,223437,220444
2022,5,24,64.0,59.0,0.32,0.0,0.0,2022-05-24,242033,240709
2022,5,25,72.0,57.0,0.0,0.0,0.0,2022-05-25,249823,249398
2022,5,26,73.0,61.0,0.0,0.0,0.0,2022-05-26,238338,235821
2022,5,27,79.0,66.0,0.33,0.0,0.0,2022-05-27,192881,190102
2022,5,28,80.0,63.0,0.02,0.0,0.0,2022-05-28,167013,165030
2022,5,29,82.0,63.0,0.0,0.0,0.0,2022-05-29,153994,152822
2022,5,31,96.0,71.0,0.0,0.0,0.0,2022-05-31,230242,226946
2022,6,1,94.0,74.0,0.0,0.0,0.0,2022-06-01,247814,244409
2022,6,2,89.0,72.0,0.46,0.0,0.0,2022-06-02,231740,228632
2022,6,3,80.0,67.0,0.0,0.0,0.0,2022-06-03,234766,231078
2022,6,4,86.0,61.0,0.0,0.0,0.0,2022-06-04,163365,161825
2022,6,5,80.0,64.0,0.0,0.0,0.0,2022-06-05,123957,122826
2022,6,6,81.0,61.0,0.0,0.0,0.0,2022-06-06,229441,227492
2022,6,7,80.0,64.0,0.2,0.0,0.0,2022-06-07,260823,259292
2022,6,8,88.0,69.0,0.02,0.0,0.0,2022-06-08,267111,265952
2022,6,9,84.0,67.0,0.06,0.0,0.0,2022-06-09,263152,260341
2022,6,10,83.0,61.0,0.0,0.0,0.0,2022-06-10,258356,255278
2022,6,11,73.0,65.0,0.07,0.0,0.0,2022-06-11,225793,223273
2022,6,12,81.0,67.0,0.01,0.0,0.0,2022-06-12,152859,151138
2022,6,13,94.0,72.0,0.01,0.0,0.0,2022-06-13,238777,236791
2022,6,14,85.0,73.0,0.04,0.0,0.0,2022-06-14,274150,271781
2022,6,15,89.0,70.0,0.0,0.0,0.0,2022-06-15,280124,278702
2022,6,16,85.0,74.0,0.0,0.0,0.0,2022-06-16,275447,272669
2022,6,17,99.0,73.0,0.001,0.0,0.0,2022-06-17,282679,279347
2022,6,18,79.0,67.0,0.0,0.0,0.0,2022-06-18,227070,224935
2022,6,19,80.0,60.0,0.0,0.0,0.0,2022-06-19,161728,159783
2022,6,21,86.0,66.0,0.0,0.0,0.0,2022-06-21,266350,263404
2022,6,22,92.0,70.0,1.66,0.0,0.0,2022-06-22,266478,265653
2022,6,23,73.0,66.0,0.22,0.0,0.0,2022-06-23,258213,256797
2022,6,24,81.0,64.0,0.0,0.0,0.0,2022-06-24,265046,262623
2022,6,25,87.0,68.0,0.0,0.0,0.0,2022-06-25,185156,182308
2022,6,26,88.0,72.0,0.0,0.0,0.0,2022-06-26,122115,120749
2022,6,27,83.0,71.0,0.21,0.0,0.0,2022-06-27,227090,225190
2022,6,28,82.0,64.0,0.0,0.0,0.0,2022-06-28,274682,272276
2022,6,29,86.0,65.0,0.0,0.0,0.0,2022-06-29,269125,266161
2022,6,30,91.0,72.0,0.0,0.0,0.0,2022-06-30,254514,251678
2022,7,1,92.0,74.0,0.0,0.0,0.0,2022-07-01,230188,226979
2022,7,2,89.0,75.0,0.001,0.0,0.0,2022-07-02,156231,154795
2022,7,3,88.0,74.0,0.53,0.0,0.0,2022-07-03,153214,151873
2022,7,5,86.0,73.0,0.09,0.0,0.0,2022-07-05,235493,234035
2022,7,6,94.0,75.0,0.001,0.0,0.0,2022-07-06,254358,251925
2022,7,7,82.0,73.0,0.03,0.0,0.0,2022-07-07,247501,245113
2022,7,8,88.0,72.0,0.04,0.0,0.0,2022-07-08,229705,227579
2022,7,9,77.0,71.0,4.05,0.0,0.0,2022-07-09,130068,128658
2022,7,10,83.0,70.0,0.0,0.0,0.0,2022-07-10,122971,122049
2022,7,11,84.0,66.0,0.0,0.0,0.0,2022-07-11,228170,226547
2022,7,12,91.0,70.0,0.44,0.001,0.0,2022-07-12,264175,261814
2022,7,13,91.0,71.0,0.001,0.0,0.0,2022-07-13,286911,283050
2022,7,14,89.0,71.0,0.0,0.0,0.0,2022-07-14,277358,275151
2022,7,15,90.0,73.0,0.0,0.0,0.0,2022-07-15,258663,255440
2022,7,16,87.0,70.0,1.38,0.0,0.0,2022-07-16,174638,173655
2022,7,17,86.0,72.0,0.01,0.0,0.0,2022-07-17,133220,131796
2022,7,18,92.0,76.0,0.0,0.0,0.0,2022-07-18,220259,220781
2022,7,19,92.0,77.0,0.0,0.0,0.0,2022-07-19,266847,267627
2022,7,20,91.0,74.0,0.0,0.0,0.0,2022-07-20,271551,272642
2022,7,21,95.0,79.0,0.08,0.0,0.0,2022-07-21,254498,254150
2022,7,22,95.0,76.0,0.0,0.0,0.0,2022-07-22,231296,228969
2022,7,23,96.0,77.0,0.0,0.0,0.0,2022-07-23,158742,157360
2022,7,24,94.0,76.0,0.0,0.0,0.0,2022-07-24,113664,112577
2022,7,25,91.0,75.0,0.26,0.0,0.0,2022-07-25,212312,210787
2022,7,26,80.0,75.0,0.001,0.0,0.0,2022-07-26,259655,257625
2022,7,27,88.0,75.0,0.0,0.0,0.0,2022-07-27,264947,262707
2022,7,28,92.0,74.0,0.2,0.0,0.0,2022-07-28,266713,264870
2022,7,29,89.0,74.0,0.02,0.0,0.0,2022-07-29,246475,243787
2022,7,30,88.0,73.0,0.0,0.0,0.0,2022-07-30,196557,192585
2022,7,31,85.0,72.0,0.48,0.0,0.0,2022-07-31,121158,117669
2022,8,1,89.0,72.0,0.51,0.0,0.0,2022-08-01,221981,218228
2022,8,2,94.0,75.0,0.0,0.0,0.0,2022-08-02,271710,269157
2022,8,3,91.0,74.0,0.0,0.0,0.0,2022-08-03,268943,267188
2022,8,4,95.0,74.0,0.93,0.0,0.0,2022-08-04,249667,246371
2022,8,5,94.0,74.0,0.001,0.0,0.0,2022-08-05,212057,209685
2022,8,6,88.0,73.0,0.0,0.0,0.0,2022-08-06,154848,153503
2022,8,7,90.0,76.0,0.0,0.0,0.0,2022-08-07,110853,110307
2022,8,8,93.0,78.0,0.001,0.0,0.0,2022-08-08,219971,220146
2022,8,9,97.0,77.0,0.001,0.0,0.0,2022-08-09,242363,241264
2022,8,10,94.0,73.0,0.52,0.0,0.0,2022-08-10,236979,234409
2022,8,11,87.0,73.0,0.0,0.0,0.0,2022-08-11,242577,240727
2022,8,12,85.0,69.0,0.001,0.0,0.0,2022-08-12,238288,236704
2022,8,13,84.0,64.0,0.0,0.0,0.0,2022-08-13,166984,165738
2022,8,14,84.0,69.0,0.12,0.0,0.0,2022-08-14,115682,114858
2022,8,15,78.0,67.0,0.01,0.0,0.0,2022-08-15,213693,211236
2022,8,16,82.0,68.0,0.001,0.0,0.0,2022-08-16,256607,255546
2022,8,17,86.0,66.0,0.001,0.0,0.0,2022-08-17,253213,251277
2022,8,18,87.0,64.0,0.0,0.0,0.0,2022-08-18,240140,238806
2022,8,19,89.0,70.0,0.0,0.0,0.0,2022-08-19,219027,216816
2022,8,20,89.0,71.0,0.0,0.0,0.0,2022-08-20,149404,148310
2022,8,21,81.0,73.0,0.16,0.0,0.0,2022-08-21,100184,99424
2022,8,22,86.0,74.0,0.03,0.0,0.0,2022-08-22,205224,203091
2022,8,23,89.0,72.0,0.0,0.0,0.0,2022-08-23,258344,255393
2022,8,24,90.0,69.0,0.0,0.0,0.0,2022-08-24,248791,249040
2022,8,25,90.0,68.0,0.0,0.0,0.0,2022-08-25,245249,244136
2022,8,26,93.0,73.0,0.0,0.0,0.0,2022-08-26,234680,232281
2022,8,27,91.0,74.0,0.0,0.0,0.0,2022-08-27,156134,154683
2022,8,28,92.0,74.0,0.0,0.0,0.0,2022-08-28,119817,118955
2022,8,29,93.0,75.0,0.0,0.0,0.0,2022-08-29,220757,219827
2022,8,30,96.0,74.0,0.14,0.0,0.0,2022-08-30,256605,254191
2022,8,31,87.0,69.0,0.0,0.0,0.0,2022-08-31,265126,262997
2022,9,1,91.0,66.0,0.0,0.0,0.0,2022-09-01,253528,252374
2022,9,2,88.0,69.0,0.0,0.0,0.0,2022-09-02,221439,219168
2022,9,3,89.0,71.0,0.0,0.0,0.0,2022-09-03,175401,173958
2022,9,4,91.0,72.0,0.0,0.0,0.0,2022-09-04,139975,139160
2022,9,6,86.0,73.0,0.82,0.0,0.0,2022-09-06,254685,252005
2022,9,7,79.0,70.0,0.02,0.0,0.0,2022-09-07,270117,268597
2022,9,8,82.0,68.0,0.0,0.0,0.0,2022-09-08,291852,288814
2022,9,9,84.0,65.0,0.0,0.0,0.0,2022-09-09,243772,240860
2022,9,10,83.0,64.0,0.001,0.0,0.0,2022-09-10,152983,151820
2022,9,11,83.0,72.0,0.86,0.0,0.0,2022-09-11,98943,98202
2022,9,12,84.0,73.0,0.11,0.0,0.0,2022-09-12,227582,225381
2022,9,13,83.0,66.0,0.001,0.0,0.0,2022-09-13,283569,281776
2022,9,14,81.0,61.0,0.0,0.0,0.0,2022-09-14,292616,290251
2022,9,15,83.0,64.0,0.0,0.0,0.0,2022-09-15,273764,272051
2022,9,16,81.0,59.0,0.0,0.0,0.0,2022-09-16,248114,245895
2022,9,17,82.0,63.0,0.0,0.0,0.0,2022-09-17,177228,176576
2022,9,18,84.0,63.0,0.0,0.0,0.0,2022-09-18,131456,130501
2022,9,19,88.0,67.0,0.0,0.0,0.0,2022-09-19,229850,227647
2022,9,20,86.0,68.0,0.0,0.0,0.0,2022-09-20,276323,275668
2022,9,21,86.0,65.0,0.0,0.0,0.0,2022-09-21,279229,278993
2022,9,22,83.0,60.0,0.04,0.0,0.0,2022-09-22,265535,265492
2022,9,23,70.0,54.0,0.0,0.0,0.0,2022-09-23,242242,242116
2022,9,24,70.0,51.0,0.0,0.0,0.0,2022-09-24,185198,185604
2022,9,25,81.0,59.0,0.01,0.0,0.0,2022-09-25,120418,120363
2022,9,26,80.0,60.0,0.0,0.0,0.0,2022-09-26,234866,231576
2022,9,27,75.0,56.0,0.0,0.0,0.0,2022-09-27,291584,288561
2022,9,28,73.0,51.0,0.0,0.0,0.0,2022-09-28,288378,286468
2022,9,29,71.0,55.0,0.0,0.0,0.0,2022-09-29,274167,274155
2022,9,30,64.0,56.0,0.32,0.0,0.0,2022-09-30,240862,237669
2022,10,1,64.0,56.0,0.46,0.0,0.0,2022-10-01,147586,146591
2022,10,2,62.0,53.0,0.55,0.0,0.0,2022-10-02,98389,97655
2022,10,3,57.0,49.0,0.45,0.0,0.0,2022-10-03,223067,220946
2022,10,4,55.0,49.0,0.17,0.0,0.0,2022-10-04,268473,266364
2022,10,5,68.0,51.0,0.12,0.0,0.0,2022-10-05,272723,270249
2022,10,6,79.0,54.0,0.0,0.0,0.0,2022-10-06,278864,276297
2022,10,7,81.0,53.0,0.0,0.0,0.0,2022-10-07,247807,245934
2022,10,8,62.0,46.0,0.0,0.0,0.0,2022-10-08,201093,199599
2022,10,9,66.0,41.0,0.0,0.0,0.0,2022-10-09,158796,157711
2022,10,11,74.0,47.0,0.0,0.0,0.0,2022-10-11,290998,288430
2022,10,12,72.0,51.0,0.001,0.0,0.0,2022-10-12,312191,309200
2022,10,13,71.0,56.0,0.57,0.0,0.0,2022-10-13,269686,266928
2022,10,14,69.0,53.0,0.01,0.0,0.0,2022-10-14,261553,259141
2022,10,15,76.0,49.0,0.0,0.0,0.0,2022-10-15,188412,187175
2022,10,16,71.0,54.0,0.02,0.0,0.0,2022-10-16,125078,124160
2022,10,17,71.0,53.0,0.03,0.0,0.0,2022-10-17,242744,239895
2022,10,18,58.0,42.0,0.0,0.0,0.0,2022-10-18,289988,286983
2022,10,19,59.0,38.0,0.0,0.0,0.0,2022-10-19,290897,287551
2022,10,20,62.0,40.0,0.0,0.0,0.0,2022-10-20,283446,280860
2022,10,21,68.0,42.0,0.0,0.0,0.0,2022-10-21,264818,261589
2022,10,22,72.0,45.0,0.0,0.0,0.0,2022-10-22,200449,197311
2022,10,23,67.0,48.0,0.2,0.0,0.0,2022-10-23,132727,130888
2022,10,24,67.0,57.0,0.001,0.0,0.0,2022-10-24,236651,234387
2022,10,25,64.0,59.0,0.001,0.0,0.0,2022-10-25,287082,284715
2022,10,26,69.0,59.0,0.04,0.0,0.0,2022-10-26,288205,285399
2022,10,27,67.0,51.0,0.0,0.0,0.0,2022-10-27,287214,284690
2022,10,28,60.0,47.0,0.0,0.0,0.0,2022-10-28,260795,257403
2022,10,29,64.0,45.0,0.0,0.0,0.0,2022-10-29,193221,191790
2022,10,30,66.0,40.0,0.0,0.0,0.0,2022-10-30,167995,166877
2022,10,31,68.0,54.0,0.16,0.0,0.0,2022-10-31,227064,224422
2022,11,1,76.0,57.0,0.0,0.0,0.0,2022-11-01,283185,280555
2022,11,2,71.0,53.0,0.0,0.0,0.0,2022-11-02,287880,285495
2022,11,3,72.0,51.0,0.0,0.0,0.0,2022-11-03,282840,280424
2022,11,4,75.0,52.0,0.0,0.0,0.0,2022-11-04,255475,252708
2022,11,5,79.0,62.0,0.0,0.0,0.0,2022-11-05,191849,190560
2022,11,6,79.0,66.0,0.02,0.0,0.0,2022-11-06,128679,127869
2022,11,7,81.0,59.0,0.0,0.0,0.0,2022-11-07,253327,250404
2022,11,8,62.0,49.0,0.0,0.0,0.0,2022-11-08,279382,276407
